C00502153YOUNG CONSERVATIVES OF OKLAHOMA                                                           NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00468868ZETEPAC                                                                                   NUQ+000009315+000000000+000009315+000000000+000000000+000000000+000000000+000007151+000000000+000000000+000000000+000000000+000000000+000000448+000002612+000000000+000000000+000003000+000000000+000000000+00000000012312011
C00402636ZIA POLITICAL ACTION COMMITTEE                                                            NUQ+000015000+000000000+000000000+000015000+000000000+000000000+000000000+000001227+000000000+000000000+000000000+000000000+000000000+000001781+000015554+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00462754ZR FPAC                                                                                   NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00459693ZUFFA POLITICAL ACTION COMMMITTEE                                                         NUM+000095000+000000000+000095000+000000000+000000000+000000000+000000000+000060542+000000000+000000000+000000000+000000000+000000000+000000000+000034458+000001980+000000000+000044000+000000000+000000000+00000000001312012
C000844753M COMPANY PAC                                                                            QBM+000195923+000000000+000195923+000000000+000000000+000000000+000000000+000199662+000000000+000005610+000000000+000000000+000000000+000073902+000070163+000000000+000000000+000166000+000000000+000000000+00000000001312012
C00040279ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE                                   QBM+001415744+000000000+001413644+000000000+000000000+000000000+000000000+001299852+000000000+000001920+000000000+000000000+000000000+000263938+000379830+000000000+000000000+000779500+000000000+000000000+00000000001312012
C00300707ACCENTURE INC. POLITICAL ACTION COMMITTEE                                                 QBM+000333021+000000000+000332713+000000000+000000000+000000000+000000000+000300638+000000000+000001500+000000000+000000000+000000000+000073390+000105773+000000000+000000000+000293000+000000000+000000000+00000000001312012
C00348938ACE GROUP HOLDINGS, INC. POLITICAL ACTION COMMITTEE                                       QBQ+000196691+000000000+000196691+000000000+000000000+000000000+000000000+000166782+000000000+000000232+000000000+000000000+000000000+000222143+000252052+000000000+000000000+000151000+000000000+000000000+00000000012312011
C00002972ACTION COMMITTEE FOR RURAL ELECTRIFICATION. (ACRE) NATIONAL RURAL ELECTRIC COOPERATIVE    QBM+001689869+000000000+001684295+000000000+000000000+000000000+000000000+001638281+000569614+000000000+000000000+000000000+000000000+001359280+001410868+000000000+000000000+001068368+000000000+000000000+00000000001312012
C00429001ADVANCE AMERICA CASH ADVANCE CENTERS INC POLITICAL ACTION COMMITTEE                       QBQ+000175801+000000000+000175758+000000000+000000000+000000000+000000000+000143062+000000000+000000045+000000000+000000000+000000000+000031654+000064394+000000000+000000000+000083000+000000000+000000000+00000000012312011
C00340356ADVANCED MEDICAL TECHNOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE                        QBQ+000166391+000000000+000127426+000038000+000000000+000000000+000000000+000158947+000000000+000000417+000000000+000000000+000000000+000030403+000037846+000000000+000000000+000157382+000000000+000000000+00000000012312011
C00374447AECOM US FEDERAL PAC                                                                      QBM+000263948+000000000+000263948+000000000+000000000+000000000+000000000+000216135+000000000+000000000+000000000+000000000+000000000+000142762+000190575+000000000+000000000+000102300+000000000+000000000+00000000001312012
C00236414AEGON USA, LLC/TRANSAMERICA CORPORATION PAC                                               QBQ+000132558+000000000+000132558+000000000+000000000+000000000+000000000+000125450+000000000+000000200+000000000+000000000+000000000+000041845+000048952+000000000+000000000+000118000+000000000+000000000+00000000012312011
C00507962AES CORPORATION POLITICAL ACTION COMMITTEE; THE                                           QBQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000001312012
C00181826AETNA INC. POLITICAL ACTION COMMITTEE                                                     QBM+000555119+000000000+000554619+000000000+000000000+000000000+000000000+000465407+000000000+000000133+000000000+000000000+000000000+000243674+000333386+000000000+000000000+000380000+000000000+000000000+00000000001312012
C00248245AFFILIATED COMPUTER SERVICES INC. GOOD GOVERNMENT COMMITTEE                               QBT+000012794+000000000+000012794+000000000+000000000+000000000+000000000+000029700+000029900-000000200+000000000+000000000+000000000+000016906+000000000+000000000+000000000+000000000+000000000+000000000+00000000005312011
C00003806AFL-CIO COPE POLITICAL CONTRIBUTIONS COMMITTEE                                            QBM+000075549+000000000+000067962+000007500+000000000+000000000+000000000+000067600+000000000+000000000+000000000+000000000+000000000+000081471+000089419+000000000+000000000+000067500+000000000+000000000+00000000001312012
C00264770AGRICULTURAL RETAILERS ASSOCIATION POLITICAL ACTION COMMITTE                              QBM+000052319+000000000+000052044+000000275+000000000+000000000+000000000+000038500+000000000+000000000+000000000+000000000+000000000+000013843+000027663+000000000+000000000+000038500+000000000+000000000+00000000012312011
C00100974AIR CONDITIONING CONTRACTORS OF AMERICA PAC                                               QBQ+000046622+000000000+000046497+000000000+000000000+000000000+000000000+000017591+000000000+000000000+000000000+000000000+000000000+000049156+000078187+000000000+000000000+000016000+000000000+000000000+00000000012312011
C00035451AIR LINE PILOTS ASSOCIATION PAC                                                           QBM+000951968+000000000+000948426+000000000+000000000+000000000+000000000+000651923+000000000+000000146+000000000+000000000+000000000+001477959+001778004+000000000+000000000+000584000+000000000+000000000+00000000001312012
C00127258AIR PRODUCTS AND CHEMICALS, INC. POLITICAL ALLIANCE                                       QBM+000169442+000000000+000169442+000000000+000000000+000000000+000000000+000088350+000000000+000000000+000000000+000000000+000000000+000210827+000291919+000000000+000000000+000048250+000000000+000000000+00000000001312012
C00114694AIRLINES FOR AMERICA (A4A) POLITICAL ACTION COMMITTEE                                     QBM+000097500+000000000+000092500+000005000+000000000+000000000+000000000+000003451+000000000+000000000+000000000+000000000+000000000+000001107+000095156+000000000+000000000+000002810+000000000+000000000+00000000001312012
C00280008AKERMAN SENTERFITT & EIDSON PA - PAC                                                      QBQ+000058584+000000000+000058584+000000000+000000000+000000000+000000000+000059660+000000000+000000000+000000000+000000000+000000000+000011283+000010207+000000000+000000000+000059660+000000000+000000000+00000000012312011
C00104901AKIN GUMP STRAUSS HAUER & FELD LLP CIVIC ACTION COMMITTEE (AKA AGSH&F CIVIC ACTION COMMITTQBM+000416650+000000000+000415606+000000000+000000000+000000000+000000000+000453486+000000000+000000000+000000000+000000000+000000000+000095516+000058680+000000000+000000000+000419083+000000000+000000000+00000000001312012
C00077305ALABAMA POWER CO EMPLOYEES FEDERAL POLITICAL ACTION CMTE (APC EMPLOYEES FEDERAL PAC)      QBM+000117449+000000000+000112006+000000000+000000000+000000000+000000000+000067083+000000000+000000000+000000000+000000000+000000000+000004221+000054588+000000000+000000000+000062500+000000000+000000000+00000000001312012
C00024349ALASKA AIR GROUP INC. POLITICAL ACTION COMMITTEE                                          QBM+000030966+000000000+000030966+000000000+000000000+000000000+000000000+000040500+000000000+000000000+000000000+000000000+000000000+000024805+000015271+000000000+000000000+000040500+000000000+000000000+00000000001312012
C00321505ALCATEL-LUCENT USA INC. POLITICAL ACTION COMMITTEE                                        QBM+000013540+000000000+000013540+000000000+000000000+000000000+000000000+000020500+000000000+000000000+000000000+000000000+000000000+000046260+000039299+000000000+000000000+000020500+000000000+000000000+00000000001312012
C00431247ALION SCIENCE AND TECHNOLOGY CORPORATION PAC                                              QBM+000074975+000000000+000074975+000000000+000000000+000000000+000000000+000076920+000000000+000000000+000000000+000000000+000000000+000138594+000136649+000000000+000000000+000076500+000000000+000000000+00000000001312012
C00335232ALLEGHENY ENERGY INC. FEDERAL POLITICAL ACTION COMMITTEE                                  QBT+000050353+000000000+000049353+000000000+000000000+000000000+000000000+000071373+000027373+000000000+000000000+000000000+000000000+000021020+000000000+000000000+000000000+000041000+000000000+000000000+00000000005312011
C00292102ALLERGAN INC POLITICAL ACTION COMM FOR EMPLOYEES (APACE)                                  QBQ+000112631+000000000+000112631+000000000+000000000+000000000+000000000+000079560+000000000+000000000+000000000+000000000+000000000+000022949+000056021+000000000+000000000+000076500+000000000+000000000+00000000012312011
C00432336ALLIANCE FOR QUALITY NURSING HOME CARE INC. POLITICAL ACTION COMMITTEE (AQNHC PAC)        QBQ+000105086+000000000+000085000+000020000+000000000+000000000+000000000+000109604+000000000+000000000+000000000+000000000+000000000+000006170+000001651+000000000+000000000+000109500+000000000+000000000+00000000012312011
C00436188ALLIANCE FOR RETIRED AMERICANS POLITICAL ACTION FUND                                      QBQ+000000008+000000000+000000000+000000000+000000000+000000000+000000000+000000627+000000000+000000000+000000000+000000000+000000000+000003032+000002413+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00132092ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM                               QBQ+000034796+000000000+000034796+000000000+000000000+000000000+000000000+000027000+000000000+000000000+000000000+000000000+000000000+000021229+000029024+000000000+000000000+000027000+000000000+000000000+00000000012312011
C00250209ALLIANT TECHSYSTEMS INC. EMPLOYEE CITIZENSHIP FUND                                        QBM+000228137+000000000+000228137+000000000+000000000+000000000+000000000+000216691+000000000+000000000+000000000+000000000+000000000+000076898+000088344+000000000+000000000+000215864+000000000+000000000+00000000001312012
C00095109ALLIANZ OF AMERICA CORPORATION/FIREMAN'S FUND POLITICAL ACTION COMMITTEE                  QBM+000065099+000000000+000065099+000000000+000000000+000000000+000000000+000056400+000000000+000000000+000000000+000000000+000000000+000051357+000060056+000000000+000000000+000056400+000000000+000000000+00000000001312012
C00040253ALLSTATE INSURANCE COMPANY PAC                                                            QBM+000347027+000000000+000346219+000000000+000000000+000000000+000000000+000334478+000000000+000000041+000000000+000000000+000000000+000058371+000070920+000000000+000000000+000176300+000000000+000000000+00000000001312012
C00348524ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE                                  QBM+000409669+000003926+000400955+000000000+000000000+000000000+000000000+000411150+000000000+000000637+000000000+000000000+000000000+000011544+000010063+000000000+000000000+000324250+000000000+000000000+00000000001312012
C00395723ALSTON & BIRD PAC                                                                         QBQ+000250632+000000000+000250632+000000000+000000000+000000000+000000000+000218542+000000000+000000000+000000000+000000000+000000000+000185959+000218049+000000000+000000000+000205991+000000000+000000000+00000000012312011
C00034884ALTICOR POLITICAL ACTION COMMITTEE ALTIPAC                                                QBQ+000030315+000000000+000030315+000000000+000000000+000000000+000000000+000020046+000000000+000000000+000000000+000000000+000000000+000009904+000020174+000000000+000000000+000020000+000000000+000000000+00000000012312011
C00089136ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)                                 QBM+001108080+000001900+001106132+000000000+000000000+000000000+000000000+000992167+000020844+000000196+000000000+000000000+000000000+000046081+000161995+000000000+000000000+000810285+000000000+000000000+00000000001312012
C00032995AMALGAMATED TRANSIT UNION - COPE                                                          QBM+000743633+000000000+000742458+000000000+000000000+000000000+000000000+000478535+000000000+000001285+000000000+000000000+000000000+000104819+000369917+000000000+000000000+000418000+000000000+000000000+00000000001312012
C00360354AMAZON CORPORATE LLC SEPARATED SEGREGATED FUND (AMAZON.COM PAC)                           QBM+000167525+000000000+000167525+000000000+000000000+000000000+000000000+000031859+000000000+000000000+000000000+000000000+000000000+000155403+000291069+000000000+000000000+000028000+000000000+000000000+00000000001312012
C00206136AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)                                 QBM+000230359+000000000+000223359+000000000+000000000+000000000+000000000+000210960+000000000+000000000+000000000+000000000+000000000+000039935+000059334+000000000+000000000+000169500+000000000+000000000+00000000001312012
C00436873AMERICA'S OPPORTUNITY FUND                                                                QBM+000033872+000000000+000023815+000000000+000000000+000000000+000000000+000028888+000000000+000000150+000000000+000000000+000000000+000007441+000012425+000000000+000006145+000001000+000000000+000000000+00000753601312012
C00342972AMERICAN ACADEMY OF AUDIOLOGY, INC. PAC                                                   QBQ+000050394+000000000+000050394+000000000+000000000+000000000+000000000+000033000+000000000+000000000+000000000+000000000+000000000+000062815+000080209+000000000+000000000+000033000+000000000+000000000+00000000012312011
C00359539AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)          QBM+000429064+000000000+000429064+000000000+000000000+000000000+000000000+000326316+000000000+000001250+000000000+000000000+000000000+000257375+000360122+000000000+000000000+000316599+000000000+000000000+00000000001312012
C00411553AMERICAN ACADEMY OF FAMILY PHYSICIANS POLITICAL ACTION COMMITTEE                          QBM+000445891+000000000+000437513+000000000+000000000+000000000+000000000+000354421+000000000+000000000+000000000+000000000+000000000+000253763+000345233+000000000+000000000+000346500+000000000+000000000+00000000001312012
C00435933AMERICAN ACADEMY OF NEUROLOGY PROFESSIONAL ASSOCIATION BRAINPAC                           QBQ+000246770+000000000+000246770+000000000+000000000+000000000+000000000+000244700+000000000+000000200+000000000+000000000+000000000+000154878+000156948+000000000+000000000+000244500+000000000+000000000+00000000012312011
C00196246AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)                      QBM+000625148+000000000+000624364+000000000+000000000+000000000+000000000+000510817+000000000+000009483+000000000+000000000+000000000+000353076+000467408+000000000+000000000+000473200+000003900+000000000+00000000001312012
C00122499AMERICAN ACADEMY OF PHYSICIAN ASSISTANTS POLITICAL ACTION COMMITTEE (PA PAC)              QBQ+000046560+000000000+000046560+000000000+000000000+000000000+000000000+000029733+000000000+000000100+000000000+000000000+000000000+000048266+000065093+000000000+000000000+000028500+000000000+000000000+00000000012312011
C00168070AMERICAN AMBULANCE ASSOCIATION FEDERAL PAC (AKA AMBU-PAC)                                 QBQ+000069010+000000000+000067955+000000000+000000000+000000000+000000000+000042466+000000000+000000000+000000000+000000000+000000000+000021644+000048189+000000000+000000000+000041500+000000000+000000000+00000000012312011
C00338442AMERICAN APPAREL AND FOOTWEAR ASSOCIATION PAC                                             QBQ+000039698+000000000+000039698+000000000+000000000+000000000+000000000+000016500+000000000+000000000+000000000+000000000+000000000+000014252+000042836+000000000+000000000+000016500+000000000+000000000+00000000012312011
C00198259AMERICAN ASSN. FOR MARRIAGE & FAMILY THERAPY COMM. ADVNCMNT OF MARITAL & FAMILY THERAPY   QBQ+000060353+000000000+000060353+000000000+000000000+000000000+000000000+000022318+000000000+000000000+000000000+000000000+000000000+000151533+000189568+000000000+000000000+000020000+000000000+000000000+00000000012312011
C00357129AMERICAN ASSOCIATION FOR HOMECARE POLITICAL ACTION COMMITTEE (AAHOMECARE PAC)             QBQ+000051914+000000000+000044265+000006000+000000000+000000000+000000000+000043845+000000000+000000000+000000000+000000000+000000000+000045635+000053704+000000000+000000000+000040190+000000000+000000000+00000000012312011
C00024521AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC)                     QBM+002935507+000000000+002933607+000000000+000000000+000000000+000000000+003338204+000000000+000029921+000000000+000000000+001000000+001041321+000638624+000000000+000000000+001699000+000000000+000000000+00000000001312012
C00176727AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES                                                QBM+000035821+000000000+000035785+000000000+000000000+000000000+000000000+000039392+000000000+000000000+000000000+000000000+000000000+000047135+000043564+000000000+000000000+000038500+000000000+000000000+00000000012312011
C00172833AMERICAN ASSOCIATION OF CROP INSURERS POLITICAL ACTION COMMITTEE (AACI PAC)               QBQ+000151527+000000000+000148834+000000000+000000000+000000000+000000000+000097053+000000000+000000000+000000000+000000000+000000000+000089826+000144300+000000000+000000000+000097000+000000000+000000000+00000000012312011
C00173153AMERICAN ASSOCIATION OF NURSE ANESTHETISTS SEPARATE SEGREGATED FUND (CRNA-PAC)            QBM+000776256+000000000+000773755+000000000+000000000+000000000+000000000+000426928+000000000+000000350+000000000+000000000+000000000+000110518+000459846+000000000+000000000+000334200+000000000+000000000+00000000012312011
C00016386AMERICAN BAKERS ASSOCIATION AMERICAN BAKERS POLITICAL ACTION COMMITTEE                    QBQ+000139083+000000000+000133400+000005600+000000000+000000000+000000000+000018845+000000000+000000000+000000000+000000000+000000000+000049451+000169689+000000000+000000000+000018500+000000000+000000000+00000000012312011
C00004275AMERICAN BANKERS ASSOCIATION PAC (BANKPAC)                                                QBM+001801354+001524292+000219024+000043890+000000000+000000000+000000000+001669973+000016000+000001198+000000000+000000000+000000000+001258547+001389928+000000000+000000000+001626500+000000000+000000000+00000000001312012
C00100107AMERICAN BEVERAGE ASSOCIATION POLITICAL ACTION COMMITTEE (AKA AMERICAN BEVERAGE PAC)      QBM+000146056+000000000+000127056+000019000+000000000+000000000+000000000+000107500+000000000+000000000+000000000+000000000+000000000+000025649+000066636+000000000+000000000+000097500+000000000+000000000+00000000001312012
C00364109AMERICAN CABLE ASSOCIATION INC PAC (ACA PAC)                                              QBM+000114800+000000000+000112300+000002500+000000000+000000000+000000000+000086671+000000000+000000000+000000000+000000000+000000000+000139453+000167582+000000000+000000000+000085000+000000000+000000000+00000000001312012
C00252338AMERICAN CHEMISTRY COUNCIL PAC                                                            QBM+000246519+000000000+000236519+000010000+000000000+000000000+000000000+000170324+000000000+000000000+000000000+000000000+000000000+000063576+000139771+000000000+000000000+000166500+000000000+000000000+00000000001312012
C00102764AMERICAN CHIROPRACTIC ASSOCIATION PAC                                                     QBM+000151756+000000000+000151756+000000000+000000000+000000000+000000000+000152100+000000000+000000000+000000000+000000000+000000000+000033967+000033623+000000000+000000000+000152100+000000000+000000000+00000000012312011
C00410084AMERICAN CLINICAL LABORATORY ASSOCIATON PAC (LABPAC)                                      QBQ+000049905+000000000+000039905+000010000+000000000+000000000+000000000+000034000+000000000+000000000+000000000+000000000+000000000+000001750+000017655+000000000+000000000+000034000+000000000+000000000+00000000012312011
C00375360AMERICAN COLLEGE OF CARDIOLOGY POLITICAL ACTION COMMITTEE                                 QBM+000543549+000000000+000526130+000000000+000000000+000000000+000000000+000498462+000000000+000003865+000000000+000000000+000000000+000066368+000111455+000000000+000000000+000477000+000000000+000000000+00000000001312012
C00403881AMERICAN COLLEGE OF PHYSICIAN SERVICES INC PAC; AKA ACP SERVICES PAC                      QBM+000170785+000000000+000169785+000000000+000000000+000000000+000000000+000110193+000000000+000000500+000000000+000000000+000000000+000016628+000077220+000000000+000000000+000105303+000000000+000000000+00000000001312012
C00343459AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE                      QBM+001629647+000000000+001629192+000000000+000000000+000000000+000000000+001231012+000000000+000003060+000000000+000000000+000000000+000694551+001093187+000000000+000000000+001142500+000051351+000000000+00000000001312012
C00432823AMERICAN COLLEGE OF RHEUMATOLOGY (RHEUMPAC)                                               QBQ+000113841+000000000+000108741+000000000+000000000+000000000+000000000+000090724+000000000+000000000+000000000+000000000+000000000+000105005+000128122+000000000+000000000+000086000+000000000+000000000+00000000012312011
C00382424AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION PAC                                 QBM+000602645+000000000+000602645+000000000+000000000+000000000+000000000+000321928+000000000+000004636+000000000+000000000+000000000+000134770+000415486+000000000+000000000+000314000+000000000+000000000+00000000001312012
C00130658AMERICAN CONSERVATIVE UNION                                                               QBQ+000000410+000000000+000000160+000000000+000000000+000000000+000000000+000008982+000000000+000000000+000000000+000000000+000000000+000020146+000011575+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00010868AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC)                                      QBM+000745170+000000000+000697123+000031550+000000000+000000000+000000000+000423965+000000000+000001325+000000200+000000000+000000000+000370873+000692077+000000000+000000000+000379000+000000000+000000000+00000000001312012
C00147066AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE                              QBM+000371692+000000000+000167400+000203293+000000000+000000000+000000000+000265064+000000000+000000000+000000000+000000000+000000000+000059453+000166082+000000000+000000000+000256591+000000000+000000000+00000000001312012
C00110338AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE                                 QBM+001385765+000000000+001374677+000000000+000000000+000000000+000000000+001408551+000000000+000000248+000000000+000000000+000000000+000845172+000822386+000000000+000000000+001406500+000000000+000000000+00000000001312012
C00000729AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE                                    QBM+001555875+000088910+001459369+000000000+000000000+000000000+000000000+001010303+000000000+000000098+000000000+000000000+000000000+000264244+000809817+000000000+000000000+000993351+000000000+000000000+00000000001312012
C00354290AMERICAN FAMILY MUTUAL INSURANCE COMPANY FEDERAL PAC (AMFAM PAC)                          QBM+000061242+000000000+000061242+000000000+000000000+000000000+000000000+000048000+000000000+000000000+000000000+000000000+000000000+000009050+000022292+000000000+000000000+000048000+000000000+000000000+00000000001312012
C00009936AMERICAN FEDERATION OF GOVT. EMPL. POLITICAL ACTION COMMITTEE                             QBM+000594718+000000000+000592171+000000000+000000000+000000000+000000000+000472132+000000000+000003530+000000000+000000000+000000000+000104964+000227550+000000000+000000000+000414540+000000000+000000000+00000000001312012
C00011114AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E                    QBM+009173982+000676644+008480284+000000000+000000000+000000000+000000000+003795211+001187600+000002444+000000000+000000000+001250000+000913812+006292583+000000000+000000000+001317000+000000000+000000000+00000000001312012
C00028860AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION                 QBM+007149536+000000000+007132085+000000000+000000000+000000000+000000000+002174278+000000000+000000000+000000000+000000000+000000000+002043144+007018402+000000000+000000000+001114400+000000000+000000000+00000000001312012
C00374363AMERICAN FOREIGN SERVICE ASSOCIATION POLITICAL ACTION COMMITTEE                           QBM+000084198+000000000+000084143+000000000+000000000+000000000+000000000+000026326+000000000+000000000+000000000+000000000+000000000+000080006+000137877+000000000+000000000+000022500+000000000+000000000+00000000001312012
C00029348AMERICAN FOREST & PAPER ASSOCIATION POLITICAL ACTION COMMITTEE                            QBM+000176208+000000000+000146208+000030000+000000000+000000000+000000000+000087389+000000000+000000000+000000000+000000000+000000000+000074053+000162872+000000000+000000000+000086000+000000000+000000000+00000000001312012
C00415026AMERICAN FUELS AND PETROCHEMICAL MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE (AFPQBM+000103459+000000000+000080942+000020000+000000000+000000000+000000000+000072548+000000000+000000000+000000000+000000000+000000000+000023964+000054875+000000000+000000000+000072500+000000000+000000000+00000000001312012
C00007450AMERICAN GAS ASSOCIATION POLITICAL ACTION COMMITTEE                                       QBM+000241270+000000000+000134270+000107000+000000000+000000000+000000000+000210060+000000000+000000000+000000000+000000000+000000000+000026391+000057601+000000000+000000000+000210000+000000000+000000000+00000000001312012
C00423228AMERICAN GASTROENTEROLOGICAL ASSOCIATION INC. PAC                                         QBM+000090564+000000000+000090564+000000000+000000000+000000000+000000000+000081000+000000000+000000000+000000000+000000000+000000000+000074498+000084062+000000000+000000000+000066000+000000000+000000000+00000000012312011
C00006080AMERICAN HEALTH CARE ASSOCIATION POLITICAL ACTION COMMITTEE                               QBM+001170434+000000000+001128247+000040287+000000000+000000000+000000000+000847243+000000000+000000001+000000000+000000000+000000000+000110057+000433249+000000000+000000000+000844000+000000000+000000000+00000000001312012
C00370213AMERICAN HEALTH QUALITY ASSOCIATION POLITICAL ACTION COMMITTEE (AHQA-PAC)                 QBM+000008140+000000000+000008140+000000000+000000000+000000000+000000000+000009500+000000000+000000000+000000000+000000000+000000000+000019056+000017696+000000000+000000000+000009500+000000000+000000000+00000000001312012
C00077362AMERICAN HOME FURNISHINGS ALLIANCE POLITICAL ACTION COMMITTEE                             QBQ+000027500+000000000+000026500+000001000+000000000+000000000+000000000+000020400+000000000+000000000+000000000+000000000+000000000+000019120+000026220+000000000+000000000+000020000+000000000+000000000+00000000012312011
C00106146AMERICAN HOSPITAL ASSOCIATION PAC                                                         QBM+002143040+000746785+001371795+000015000+000000000+000000000+000000000+000887921+000000000+000001655+000000000+000000000+000000000+001836473+003091592+000000000+000000000+000881800+000000000+000000000+00000000001312012
C00367177AMERICAN INDIAN SOVEREIGNTY SELF-DETERMINATION & ECONOMIC PAC OF THE NATIONAL INDIAN ASSOCQBQ+000050000+000000000+000050000+000000000+000000000+000000000+000000000+000033699+000000000+000000000+000000000+000000000+000000000+000008521+000024821+000000000+000000000+000033500+000000000+000000000+00000000012312011
C00077321AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE             QBM+000841505+000000000+000836505+000000000+000000000+000000000+000000000+000654581+000000000+000002511+000000000+000000000+000000000+000307692+000494616+000000000+000000000+000636702+000000000+000000000+00000000001312012
C00103143AMERICAN INSURANCE ASSOCIATION POLITICAL ACTION COMMITTEE                                 QBM+000058739+000000000+000031226+000027500+000000000+000000000+000000000+000059526+000000000+000000000+000000000+000000000+000000000+000003408+000002621+000000000+000000000+000059500+000000000+000000000+00000000001312012
C00295097AMERICAN IRON AND STEEL INSTITUTE POLITICAL ACTION COMMITTEE (STEEL PAC)                  QBQ+000053700+000000000+000029700+000024000+000000000+000000000+000000000+000041500+000000000+000000000+000000000+000000000+000000000+000008345+000020545+000000000+000000000+000041500+000000000+000000000+00000000012312011
C00089557AMERICAN MARITIME OFFICERS RETIREES ASSOCIATION VOLUNTARY POLITICAL ACTION FUND           QBM+000032091+000000000+000032091+000000000+000000000+000000000+000000000+000000212+000000000+000000212+000000000+000000000+000000000+000056494+000088374+000000000+000000000+000000000+000000000+000000000+00000000001312012
C00027532AMERICAN MARITIME OFFICERS VOLUNTARY POLITICAL ACTION FUND                                QBM+000413453+000000000+000412192+000000000+000000000+000000000+000000000+000435675+000000000+000000950+000000000+000000000+000000000+000140525+000118302+000000000+000000000+000433500+000000000+000000000+00000000001312012
C00024281AMERICAN MEAT INSTITUTE POLITICAL ACTION COMMITTEE                                        QBQ+000126385+000000000+000114064+000010000+000000000+000000000+000000000+000120163+000000000+000000000+000000000+000000000+000000000+000032066+000038289+000000000+000000000+000119000+000000000+000000000+00000000012312011
C00000422AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE                                   QBM+001005840+000000000+001003654+000000000+000000000+000000000+000000000+000282997+000000400+000009692+000000000+000000000+000000000+001463049+002185893+000000000+000000000+000261200+000000000+000000000+00000000001312012
C00255257AMERICAN MOVING AND STORAGE ASSOCIATION POLITICAL ACTION COMMITTEE (AMPAC)                QBQ+000031264+000000000+000031257+000000000+000000000+000000000+000000000+000025855+000000000+000000000+000000000+000000000+000000000+000022494+000027903+000000000+000000000+000024000+000000000+000000000+00000000012312011
C00017525AMERICAN NURSES ASSOCIATION PAC                                                           QBM+000378848+000000000+000378841+000000000+000000000+000000000+000000000+000300480+000000000+000001166+000000000+000000000+000000000+000029737+000108106+000000000+000000000+000299000+000000000+000000000+00000000012312011
C00024968AMERICAN OPTOMETRIC ASSOCIATION POLITICAL ACTION COMMITTEE                                QBM+000992274+000000000+000987504+000000000+000000000+000000000+000000000+000722767+000000000+000000125+000000000+000000000+000000000+000393463+000662971+000000000+000000000+000676000+000000000+000000000+00000000001312012
C00118430AMERICAN ORTHOTIC & PROSTHETIC ASSOCIATION PAC                                            QBQ+000092318+000000000+000092288+000000000+000000000+000000000+000000000+000034577+000000000+000000000+000000000+000000000+000000000+000375536+000433278+000000000+000000000+000031500+000000000+000000000+00000000012312011
C00214148AMERICAN PEANUT SHELLERS ASSOCIATION POLITICAL ACTION COMMITTEE                           QBQ+000067738+000000000+000060020+000000000+000000000+000000000+000000000+000053267+000000000+000000000+000000000+000000000+000000000+000077238+000091710+000000000+000000000+000048500+000000000+000000000+00000000012312011
C00193854AMERICAN PHARMACISTS ASSOCIATION POLITICAL ACTION COMMITTEE                               QBQ+000046745+000000000+000046745+000000000+000000000+000000000+000000000+000023930+000000000+000000000+000000000+000000000+000000000+000074299+000097114+000000000+000000000+000023000+000000000+000000000+00000000012312011
